Female SubClassOf Thing, True
Father SubClassOf Thing, True
Child SubClassOf Thing, True
Brother SubClassOf Thing, True
Daughter SubClassOf Thing, True
Man SubClassOf Thing, True
Mother SubClassOf Thing, True
GrandParent SubClassOf Thing, True
Sex SubClassOf Thing, True
Woman SubClassOf Thing, True
Sibling SubClassOf Thing, True
Thing SubClassOf Brother and Child and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Son and Woman and Thing and (hasParent some (Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Son and Woman and Thing and (hasParent some (Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Sister and Son and Woman and Thing and (hasParent some (Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Son and Woman and Thing and (hasParent some (Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Son and Woman and Thing and (hasParent some (Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Son and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Son and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Child and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Son and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Brother and Child and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Son and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Son and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Sister and Son and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Son and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Son and Woman and Thing)), True
Thing SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing)), True
Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing)) SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasParent some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing)), True
Sister SubClassOf hasSex some Daughter, False
Man SubClassOf hasSex some Child, False
Man SubClassOf hasSex some GrandFather, False
GrandParent SubClassOf hasSex some Sibling, False
Sibling SubClassOf hasSex some GrandParent, False
Person SubClassOf hasSex some OffSpring, True
GrandMother SubClassOf hasSex some OffSpring, False
Thing SubClassOf hasSex some OffSpring, False
Son SubClassOf hasSex some OffSpring, True
GrandMother and (hasSex some OffSpring) SubClassOf GrandMother and (hasSex some OffSpring), True
Son SubClassOf GrandMother and Thing and (hasSex some OffSpring), True
Son SubClassOf Female and GrandMother and Thing and (hasSex some OffSpring), True
Son SubClassOf Father and Female and GrandMother and Thing and (hasSex some OffSpring), True
Son SubClassOf Child and Father and Female and GrandMother and Thing and (hasSex some OffSpring), True
Son SubClassOf Child and Father and Female and GrandMother and Person and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Father and Female and GrandMother and Person and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Father and Female and GrandMother and Parent and Person and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and Parent and Person and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and Man and Parent and Person and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and Man and Mother and Parent and Person and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and Parent and Person and Sex and Sister and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Woman and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Woman and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some OffSpring), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (GrandMother and OffSpring)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (GrandMother and OffSpring and Thing)), True
Son SubClassOf Son, True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (GrandMother and OffSpring and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Female and GrandMother and OffSpring and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Father and Female and GrandMother and OffSpring and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Child and Father and Female and GrandMother and OffSpring and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Child and Father and Female and GrandMother and OffSpring and Person and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Father and Female and GrandMother and OffSpring and Person and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Father and Female and GrandMother and OffSpring and Parent and Person and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandMother and OffSpring and Parent and Person and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandMother and Man and OffSpring and Parent and Person and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandMother and Man and Mother and OffSpring and Parent and Person and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and OffSpring and Parent and Person and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and OffSpring and Parent and Person and Sex and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Son and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Son and Woman and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sister and Son and Woman and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing)), True
Son SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing)), True
Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing)) SubClassOf Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing and (hasSex some (Brother and Child and Daughter and Father and Female and GrandFather and GrandMother and GrandParent and Male and Man and Mother and OffSpring and Parent and Person and Sex and Sibling and Sister and Son and Woman and Thing)), True
Can Parent that is also Person be considered a subcategory of 'Father'?, True
Can Parent that is also Person be considered a subcategory of 'GrandMother'?, False
Can Parent that is also Person be considered a subcategory of 'Son'?, False
Can Parent that is also Person be considered a subcategory of 'Female'?, False
Can Person be considered a subcategory of 'Father'?, False
Can Parent be considered a subcategory of 'Father'?, True
Can Parent be considered a subcategory of 'GrandMother'?, False
Can Parent be considered a subcategory of 'Thing'?, True
Can Parent be considered a subcategory of 'Father that is also Thing'?, False
Can Parent be considered a subcategory of 'Son'?, False
Can Parent be considered a subcategory of 'Female'?, False
Can Parent be considered a subcategory of 'Child'?, False
Can Parent be considered a subcategory of 'Person'?, True
Can Parent be considered a subcategory of 'Father that is also Person'?, False
Can Parent be considered a subcategory of 'Brother'?, False
Can Parent be considered a subcategory of 'Daughter'?, False
Can Parent be considered a subcategory of 'Man'?, False
Can Parent be considered a subcategory of 'Mother'?, False
Can Parent be considered a subcategory of 'GrandParent'?, False
Can Parent be considered a subcategory of 'Sex'?, False
Can Parent be considered a subcategory of 'Sister'?, False
Can Parent be considered a subcategory of 'OffSpring'?, False
Can Parent be considered a subcategory of 'Woman'?, False
Can Parent be considered a subcategory of 'Male'?, False
Can Parent be considered a subcategory of 'Sibling'?, False
Can Parent be considered a subcategory of 'GrandFather'?, False
Can GrandParent that is also Person be considered a subcategory of 'Woman'?, False
Can GrandFather be considered a subcategory of 'OffSpring'?, False
Can something that hasParent some GrandMother be considered a subcategory of 'Male'?, False
Can GrandMother that is also GrandParent be considered a subcategory of 'OffSpring'?, False
Can Son be considered a subcategory of 'something that hasSex some Parent'?, TRUE
Can Son be considered a subcategory of 'GrandMother'?, False
Can Son be considered a subcategory of 'Female'?, False
Can Son be considered a subcategory of 'Father'?, False
Can Son be considered a subcategory of 'Child'?, False
Can Son be considered a subcategory of 'Person'?, True
Can Son be considered a subcategory of 'Thing'?, False
Can Son be considered a subcategory of 'Brother'?, True
Can Son be considered a subcategory of 'Brother that is also Person'?, True
Can Son be considered a subcategory of 'Parent'?, True
Can Son be considered a subcategory of 'Brother that is also Parent that is also Person'?, False
Can Son be considered a subcategory of 'Daughter'?, False
Can Son be considered a subcategory of 'Man'?, True
Can Son be considered a subcategory of 'Brother that is also Man that is also Person'?, True
Can Son be considered a subcategory of 'Mother'?, False
Can Son be considered a subcategory of 'GrandParent'?, False
Can Son be considered a subcategory of 'Sex'?, True
Can Son be considered a subcategory of 'Brother that is also Man that is also Person that is also Sex'?, True
Can Son be considered a subcategory of 'Sister'?, False
Can Son be considered a subcategory of 'OffSpring'?, False
Can Son be considered a subcategory of 'Woman'?, False
Can Son be considered a subcategory of 'Male'?, True
Can Son be considered a subcategory of 'Brother that is also Male that is also Man that is also Person that is also Sex'?, True
Can Son be considered a subcategory of 'Sibling'?, True
Can Son be considered a subcategory of 'Brother that is also Male that is also Man that is also Person that is also Sex that is also Sibling'?, True
Can Son be considered a subcategory of 'GrandFather'?, False
Can Son be considered a subcategory of 'Brother that is also Male that is also Man that is also Parent that is also Person that is also Sex that is also Sibling'?, True
Can Parent be considered a subcategory of 'something that hasChild some Male'?, False
Can Female that is also GrandMother be considered a subcategory of 'Daughter'?, False
Can GrandFather be considered a subcategory of 'Daughter'?, False
Can Father that is also Mother be considered a subcategory of 'Male'?, False
Can Daughter that is also OffSpring be considered a subcategory of 'Father'?, False
Can Male that is also Mother be considered a subcategory of 'Sister'?, False
Can something that hasSex some OffSpring be considered a subcategory of 'GrandMother'?, False
Can Man that is also Woman be considered a subcategory of 'Sister'?, False
Can Male be considered a subcategory of 'something that hasSibling some Mother'?, False
Can something that hasParent some Sister be considered a subcategory of 'Sex'?, False
Can Son be considered a subcategory of 'something that hasParent some Brother'?, True
Can GrandMother be considered a subcategory of 'something that hasParent some Brother'?, False
Can Thing be considered a subcategory of 'something that hasParent some Brother'?, False
Can something that hasParent some Brother be considered a subcategory of 'something that hasParent some Brother'?, True
Can GrandMother be considered a subcategory of 'Brother'?, False
Can Thing be considered a subcategory of 'Brother'?, False
Can Female be considered a subcategory of 'Brother'?, False
Can Father be considered a subcategory of 'Brother'?, False
Can Child be considered a subcategory of 'Brother'?, False
Can Person be considered a subcategory of 'Brother'?, False
Can Daughter be considered a subcategory of 'Brother'?, False
Can Man be considered a subcategory of 'Brother'?, False
Can Mother be considered a subcategory of 'Brother'?, False
Can GrandParent be considered a subcategory of 'Brother'?, False
Can Sex be considered a subcategory of 'Brother'?, False
Can Sister be considered a subcategory of 'Brother'?, False
Can OffSpring be considered a subcategory of 'Brother'?, False
Can Woman be considered a subcategory of 'Brother'?, False
Can Male be considered a subcategory of 'Brother'?, True
Can Male be considered a subcategory of 'GrandMother'?, False
Can Male be considered a subcategory of 'Thing'?, True
Can Male be considered a subcategory of 'Brother that is also Thing'?, False
Can Male be considered a subcategory of 'Son'?, True
Can Male be considered a subcategory of 'Brother that is also Son'?, True
Can Male be considered a subcategory of 'Female'?, False
Can Male be considered a subcategory of 'Father'?, True
Can Male be considered a subcategory of 'Brother that is also Father that is also Son'?, False
Can Male be considered a subcategory of 'Child'?, False
Can Male be considered a subcategory of 'Person'?, True
Can Male be considered a subcategory of 'Brother that is also Person that is also Son'?, True
Can Male be considered a subcategory of 'Parent'?, True
Can Male be considered a subcategory of 'Brother that is also Parent that is also Person that is also Son'?, True
Can Male be considered a subcategory of 'Daughter'?, False
Can Male be considered a subcategory of 'Man'?, True
Can Male be considered a subcategory of 'Brother that is also Man that is also Parent that is also Person that is also Son'?, True
Can Male be considered a subcategory of 'Mother'?, False
Can Male be considered a subcategory of 'GrandParent'?, False
Can Male be considered a subcategory of 'Sex'?, True
Can Male be considered a subcategory of 'Brother that is also Man that is also Parent that is also Person that is also Sex that is also Son'?, True
Can Male be considered a subcategory of 'Sister'?, False
Can Male be considered a subcategory of 'OffSpring'?, False
Can Male be considered a subcategory of 'Woman'?, False
Can Male be considered a subcategory of 'Sibling'?, True
Can Male be considered a subcategory of 'Brother that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son'?, True
Can Male be considered a subcategory of 'GrandFather'?, False
Can Male be considered a subcategory of 'Brother that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing'?, True
Can Male be considered a subcategory of 'Brother that is also Father that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing'?, True
Can GrandFather that is also OffSpring be considered a subcategory of 'Son'?, False
Can Sibling that is also Son be considered a subcategory of 'Woman'?, False
Can something that hasSibling some Female be considered a subcategory of 'Sex'?, True
Can something that hasSibling some Female be considered a subcategory of 'GrandMother'?, False
Can something that hasSibling some Female be considered a subcategory of 'Son'?, False
Can something that hasSibling some Female be considered a subcategory of 'Female'?, False
Can something that hasSibling some Female be considered a subcategory of 'Father'?, False
Can something that hasSibling some Female be considered a subcategory of 'Child'?, False
Can something that hasSibling some Female be considered a subcategory of 'Person'?, True
Can Female be considered a subcategory of 'Person'?, True
Can Female be considered a subcategory of 'GrandMother'?, False
Can Female be considered a subcategory of 'Thing'?, True
Can Female be considered a subcategory of 'Person that is also Thing'?, True
Can Female be considered a subcategory of 'Son'?, False
Can Female be considered a subcategory of 'Father'?, False
Can Female be considered a subcategory of 'Child'?, False
Can Female be considered a subcategory of 'Parent'?, True
Can Female be considered a subcategory of 'Parent that is also Person that is also Thing'?, True
Can Female be considered a subcategory of 'Daughter'?, True
Can Female be considered a subcategory of 'Daughter that is also Parent that is also Person that is also Thing'?, True
Can Female be considered a subcategory of 'Man'?, False
Can Female be considered a subcategory of 'Mother'?, False
Can Female be considered a subcategory of 'GrandParent'?, False
Can Female be considered a subcategory of 'Sex'?, True
Can Female be considered a subcategory of 'Daughter that is also Parent that is also Person that is also Sex that is also Thing'?, False
Can Female be considered a subcategory of 'Sister'?, False
Can Female be considered a subcategory of 'OffSpring'?, False
Can Female be considered a subcategory of 'Woman'?, True
Can Female be considered a subcategory of 'Daughter that is also Parent that is also Person that is also Woman that is also Thing'?, False
Can Female be considered a subcategory of 'Male'?, False
Can Female be considered a subcategory of 'Sibling'?, False
Can Female be considered a subcategory of 'GrandFather'?, False
Can Father that is also Mother be considered a subcategory of 'Son'?, False
Can GrandFather that is also Woman be considered a subcategory of 'Brother'?, False
Can Child that is also Person be considered a subcategory of 'Male'?, False
Can Female that is also GrandMother be considered a subcategory of 'OffSpring'?, False
Can Father that is also Mother be considered a subcategory of 'OffSpring'?, False
Can Parent that is also Sister be considered a subcategory of 'Child'?, False
Can Man be considered a subcategory of 'Son'?, False
Can something that hasSex some Woman be considered a subcategory of 'Male'?, False
Can something that hasChild some Child be considered a subcategory of 'Child'?, True
Can something that hasChild some Child be considered a subcategory of 'GrandMother'?, False
Can something that hasChild some Child be considered a subcategory of 'Son'?, True
Can Child be considered a subcategory of 'Son'?, True
Can Child be considered a subcategory of 'GrandMother'?, False
Can Child be considered a subcategory of 'Thing'?, True
Can Child be considered a subcategory of 'Son that is also Thing'?, True
Can Child be considered a subcategory of 'Female'?, False
Can Child be considered a subcategory of 'Father'?, False
Can Child be considered a subcategory of 'Person'?, True
Can Child be considered a subcategory of 'Person that is also Son that is also Thing'?, True
Can Child be considered a subcategory of 'Parent'?, False
Can Child be considered a subcategory of 'Daughter'?, False
Can Child be considered a subcategory of 'Man'?, False
Can Child be considered a subcategory of 'Mother'?, False
Can Child be considered a subcategory of 'GrandParent'?, False
Can Child be considered a subcategory of 'Sex'?, False
Can Child be considered a subcategory of 'Sister'?, False
Can Child be considered a subcategory of 'OffSpring'?, TRUE
Can Child be considered a subcategory of 'OffSpring that is also Person that is also Son that is also Thing'?, True
Can Child be considered a subcategory of 'Woman'?, False
Can Child be considered a subcategory of 'Male'?, False
Can Child be considered a subcategory of 'Sibling'?, False
Can Child be considered a subcategory of 'GrandFather'?, False
Can something that hasParent some OffSpring be considered a subcategory of 'Person'?, True
Can something that hasParent some OffSpring be considered a subcategory of 'GrandMother'?, False
Can something that hasParent some OffSpring be considered a subcategory of 'Son'?, True
Can OffSpring be considered a subcategory of 'Son'?, False
Can Thing be considered a subcategory of 'Thing that is also something that (hasParent some (OffSpring that is also Thing))'?, True
Can OffSpring that is also Thing be considered a subcategory of 'GrandMother'?, False
Can OffSpring that is also Thing be considered a subcategory of 'Son'?, True
Can Thing be considered a subcategory of 'Son'?, False
Can something that hasSibling some Son be considered a subcategory of 'Person'?, True
Can something that hasSibling some Son be considered a subcategory of 'GrandMother'?, False
Can something that hasSibling some Son be considered a subcategory of 'Son'?, False
Can something that hasSibling some Son be considered a subcategory of 'Female'?, False
Can something that hasSibling some Son be considered a subcategory of 'Father'?, False
Can something that hasSibling some Son be considered a subcategory of 'Child'?, True
Can Thing be considered a subcategory of 'Thing that is also something that (hasSibling some (Brother that is also Father that is also Male that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing))'?, False.
Can Thing be considered a subcategory of 'GrandMother'?, False
Can Thing be considered a subcategory of 'Female'?, False
Can Thing be considered a subcategory of 'Father'?, False
Can Thing be considered a subcategory of 'Child'?, False
Can Thing be considered a subcategory of 'Person'?, False
Can Thing be considered a subcategory of 'Parent'?, False
Can Thing be considered a subcategory of 'Daughter'?, False
Can Thing be considered a subcategory of 'Man'?, False
Can Thing be considered a subcategory of 'Mother'?, False
Can Thing be considered a subcategory of 'GrandParent'?, False
Can Thing be considered a subcategory of 'Sex'?, False
Can Thing be considered a subcategory of 'Sister'?, False
Can Thing be considered a subcategory of 'OffSpring'?, False
Can Thing be considered a subcategory of 'Woman'?, False
Can Thing be considered a subcategory of 'Male'?, False
Can Thing be considered a subcategory of 'Sibling'?, False
Can Thing be considered a subcategory of 'GrandFather'?, False
Can Brother that is also Father that is also Male that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandMother'?, False
Can Brother that is also Father that is also Male that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Female'?, False
Can Brother that is also Father that is also Male that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Child'?, True
Can Father that is also Male that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Child'?, False
Can Brother that is also Male that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Child'?, True
Can Brother that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Child'?, True
Can Brother that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Child'?, True
Can Brother that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Child'?, False
Can Brother that is also Parent that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Child'?, False
Can Brother that is also Parent that is also Person that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Child'?, False
Can Brother that is also Parent that is also Person that is also Sex that is also Son that is also Thing be considered a subcategory of 'Child'?, False
Can Brother that is also Parent that is also Person that is also Sex that is also Sibling that is also Thing be considered a subcategory of 'Child'?, False
Can Man that is also Son be considered a subcategory of 'Daughter'?, False
Can GrandFather that is also Sibling be considered a subcategory of 'Sex'?, False
Can Father that is also Male be considered a subcategory of 'Mother'?, False
Can Father that is also GrandFather be considered a subcategory of 'Mother'?, False
Can Child that is also Parent be considered a subcategory of 'Woman'?, False
Can Brother that is also Person be considered a subcategory of 'Daughter'?, False
Can Brother that is also Woman be considered a subcategory of 'Female'?, False
Can Child that is also Woman be considered a subcategory of 'Daughter'?, True
